text,label
He never seemed really strange seemed thrown upon society young people village held aloof newness position I suppose people hotels boardinghouses found naturally set sets I grew might call religious atmosphere I knew minister gospel I felt full confidence friendly advances quite frankly,C
With _Two Fullpage Illustrations_ STANLEY L WOOD Crown 8vo cloth gilt _3s 6d_ We seldom across thrilling narrative From start finish Mr Mitford secures unflagging attention _Leeds Mercury_ A CONAN DOYLE _THE FIRST BOOK ABOUT SHERLOCK HOLMES_ A Study Scarlet By author The White Company etc With _Forty Illustrations_ GEORGE HUTCHINSON Crown 8vo cloth gilt gilt top _3s 6d_ One cleverest best detective stories yet seen Mr Conan Doyle literary artist good specimen skill,C
In Brierlys desk left letter conspicuously placed anonymous letter framed throw suspicion upon dead mans betrothed This showed womans hand She carried away watch pistol foreign jewellery dainty _bricabrac_ make work seem thief last found upon letter file newspaper clipping carried away If left I might overlooked value As I found paper cut secured second copy discovered clue tangle,C
He found pail pure spring water applied hands temples quickness ease woman held glass lips She drank feverishly put hand eyes raised effort seemed struggle mutely selfcontrol Then turned toward I Hilda Grant said brokenly My brothers friend My sister No,C
Hes bright young fellow said musingly I dont think would easily deceived Hes quite clever detective way He studying pair bent brows Just Mr Lathams fell hands floor recaptured solicitor entered followed seriousfaced young carelessly named two strangers Mr Grant The ladys hand went suddenly heart ashen beneath dotted veil,C
Two letters lay pondered frowning time time would reread passage compress lips give vent thoughts fragmentary sentences For grown much solitude think aloud thoughts grew troublesome voicing pros cons case seeming find aid clearness thought Its baffling thing declared taking third time letter strong upright hand Doctor Barnes,C
The fact I found plenty leisure Mrs Jamieson comes know little abinteresting woman The sort woman fact whose society I enjoy I neglected duty however absolutely nothing new And bye I must see Miss Grant evening liberty must talk I decided upon change plan must know,C
The invalidity unenforceability provision agreement shall void remaining provisions 1F6 INDEMNITY You agree indemnify hold Foundation trademark owner agent employee Foundation anyone providing copies Project Gutenbergtm electronic works accordance agreement volunteers associated production promotion distribution Project Gutenbergtm electronic works harmless liability costs expenses including legal fees arise directly indirectly following cause occur distribution Project Gutenbergtm work b alteration modification additions deletions Project Gutenbergtm work Defect cause,C
Have ever thought hoped friendship trust grown Hildas relation Mr Ferrars might sometime something No dear Yesterday Ferrars said There friend Glenville I hope forget Let guest And day sweet sister enter society sought others give doctor chance,C
If struck first blowand possibleyou struck second But work yet finished unless patience skill desert last stroke shall CHAPTER XX A WOMANS HEART The blow dealt Robert Brierly sham policeman severe first feared would recover fine intellect dulled altogether shattered But best medical skill aided fine constitution new impulse given lately despondent spirits appearance bedside Ruth Glidden eyes filled love pity resolve combined bring good results evening quite two months blow dark found sitting easy chair pale much emaciated save exceeding bodily weakness quite,C
_Review Reviews_ MRS LOUISE CHANDLER MOULTON Lazy Tours By author Bedtime Stories Swallow Flights etc Large crown 8vo _6s_ Mrs Moulton everywhere admitted Americas greatest woman poet critic seen volume opinion Mrs Moulton written nothing equal Lazy Tours delightful volumes Travel Papers appeared LOUIS F AUSTIN At Random A Collection Essays Stories With _Photogravure Portrait Special Titlepage_,C
She crossed threshold supported Ferrars side leaning upon friends arm upon reception room turned saying faintly Let rest first Before go upstairs I mean Then withdrawing hand friends arm seemed steady standing erect turned Ferrars I must trouble longer sir You kind Her voice faltered paused moment held hand,C
Quite right The mound rises higher road length shuts view either line road curves away lake north runs almost straight direction distance I see And moment Ferrars consulted sketch Then Did measure distance target spot body found No It usual distance practice I think,C
I cant call upon doctor hes got profession belongs Myers make business Brierlys need Besides hes lawyer wont knocked entirely wild theorising hes get access ancestral documents need He found lawyer still upon doctors piazza without least attempt explanation invited room still closeted midnight Robert Brierly went slowly toward Fry cottage doctor never got full quota sleep went yawning bed,C
Mr Myers nodded detective looked address upon card Lives city I see Are children Only younger I told The elder infirmity present institution It seems great cross mother fact anxiety distress child made almost indifferent business fortune In shortand lawyer glanced askance _visàvis_Im afraid thethe sort claimant expected see,C
At least I hope I shall back States soon And may I still find cousin Or must I stand outside barrier alone You always find affectionate cousin said Hilda putting hand And time leave ship All around hurry delayed farewells bustle late comers shifting baggage smiles tears last words Ferrars would remain time London knew answered call ashore returned United States would find fair western cities warm welcome lasting friendship,C
CHAPTER XVI OUT OF REACH Much Ferrars regretted Brierlys discovery much surprised could avoid refuse explanation Robert Brierly child He strong brave Ferrars putting others place felt force words right position day two withdrew Hicks post At time observed surprise misgiving shadow longer duty,C
An hour later Ferrars arose go inspector looked watch By Jove Frank dont mind calling eh It seems like old times half dozen years ago Say almost hour Swiss report Hes duty looking wait comes Hobson must already gone relieve find Harry airing along embankment last heard,C
Robert said slowly Listen speak I bring friend denied know You must attempt speak Rob sake If I thought would obey I would shut even And last word upon lips gone Ruth stood place Involuntarily wounded opened lips put soft finger upon shook head,C
I see mind looked see conclusion game soon eh I admit And I hoped I hope We must strike final blow ever We depend upon Mr Haynes Entirely And fully enlightened To extent knowledge Then lets call I put cards upon table,C
For since Brierleys return accompanied friend two occupied together rooms Mrs Frys doctors cottage still headquarters Ferrars solitary possession guest chamber formerly assigned Brierly Mr Myers shrewd lawyer well faithful family friend He felt first mystery well crime behind death Charles Brierly near dear dear two families almost ever since John Myers elder Brierly school friends fellow students finally entered together career matrimony,C
You think skilful None better Then know address Brierly got began walk eyes beginning glow excitement long suppressed Because cant get soon I agree And thing To give every advantage known inquest begin Can managed I think,C
I beg pardon young Miss It sourfaced damsel uncertain age melts perceptibly adjective Will tell MrsMrs He peers nearsightedly card holds slowly pronounces No sir place But doesnt lady stop Miss Its someres block somehow theyve forgot number see Is lady guest maybe boarder belike,C
Ferrars drew forth envelope looked first time It fragment large corner missing corner fact borne postage stamp postmasters seal Without word held side towards two extending first You see said Brierly Was brothers habit tear letters open reckless manner,C
Crown 8vo cloth gilt special design _5s_ Dr Nikola enchanted hundreds thousands readers serial course The Windsor Magazine The Beautiful White Devil By Author Dr Nikola A Bid Fortune etc With _Six Fullpage Illustrations_ STANLEY L WOOD Crown 8vo cloth gilt _5s_ A lively romantic amazing bit fiction The Beautiful White Devil would hard indicate It full surprise fascination fictionlover worthy reputation creator famous Nikola,C
And told stopping short time friend Bloomsbury Her husbands business affairs called suddenly back England almost settled And leave London time She thinking place Surrey hoped possession soon surely would return soon visit among Surrey Downs And stopping Upon Ruth confided fact yet permanent quarters,C
II think I surely may tell It help understand They engaged little pitiful little seems happy The doctor silent moment eyes turned away And went good woman lonelier ever You know lonely first She relatives nearer cousin anywhere world knowledge,C
Oh Suddenly womans small figure swayed threw hand support halfdazed girl could reach sank weakly upon lowest step Oh sighed I realiseII believe I frightened And Miss Grant bent added weakly Dont mind IIll rest moment Send away pupils I need rest,C
There reason go town especially privately informed Mrs Myers Hilda moping She could guide anywhere might wish go And three ladies came seen Marshall Snelgroves linen drapers called Redmaynes Redferns Jays Hildas sombre bedecking Jays called mourning warehouse world Jay keeps tap perennial unfailing supply tears feminine mourn may suitably cladat enormous expense wayby Jay Co And little party sweeping superb parlours models display Jays sombre wares came Mrs Jamieson seated upon broad divan gazing little blonde size colouring displayed benefit flowing teagown soft black silk lighted touches gleaming white,C
I may see tomorrow whispered You let sister The last word breathed close ear Her lips moved soundlessly read eager consent timid return hand clasp look sad grey eyes followed doctor room When Frank Ferrars closed behind two wasted time useless words seating opposite girl close could catch need faintest whisper began tones low touched sympathy Miss Grant said I already feel assured know many things must considered ever begin search I foresee,C
I think understood soon You perhaps told filled vacancy taking place young called away mothers illness return giving school request It April year ago heCharlietook work coming back I summer vacation It began telling little speak often brother eyes model young manhood greatly intellectual superior,C
As Charlie Brierly Myers didnt believe boy ever looked twice girl lovely sadeyed sweetheart plain wearing heart silent grief Then Ferrars went see supposed cousin asked review mentally latest talks lover see could recall mention discovery surprise perplexity possibly wished lay brother,C
He loved first Ruth sighed Hilda young go world loveless alone Yes sweet And doctor noble But may safely leave future hearts THE END The Gresham Press UNWIN BROTHERS WOKING AND LONDON WARWICK HOUSE SALISBURY SQUARE LONDON EC New Recent Copyright Novels _AND OTHER POPULAR WORKS_ PUBLISHED BY WARD LOCK CO LIMITED,C
Even personal interest drawn single day By personal interest mean Brierly You know I mean Pardon misunderstand I could fail see interested Mrs Jamieson While Brierly spoke detective arose began pace floor lowered eyelids slow tread Brierly watching silent moment seemed pull together speak enforced calmness,C
questioned I yes Glenville must know wish know syllable Ah I like Why Because sounds really found thread Oh yes The beginning Not case mind clues But heaven knows may lead us find What matters said brother Charles Brierly heavy sigh long brings us truth,C
CHAPTER III NEMESIS Mr Brierly strong enough bear second shock I must confer beforebefore remove body It Doctor Barnes thus addressed Robert Brierly first sight outstretched figure upon lake shore first shock horror anguish turned away group hovering doctor knelt beside dead grief alone Doctor Barnes besides skilled physician possessed three qualities necessary successful career medicinehe prompt act practical humane,C
I hope presence _de trop_ You welcome sir Sit pray begin little inquiry You brought papers Mrs Latham Mrs Latham looking something like disapproval upon aristocratic toward partly visible person behind screen turned toward speaker advanced lay packet papers produced little bag upon desk solicitor called suggestion Richards I shall need hour,C
malediction triumph entreatywhich In spite brief rest rest Ferrars astir sunrise even found doctor awake horse waiting side gate They drove swiftly soon within sight Indian Mound Show first place body found Ferrars said guide set two stood spot marked two small stakes doctor answered brief questions regarding road fringe wood mound formation lake shore south away town detective announced wish left alone pursue work way,C
He wanted doubtless go town There servant hand wished send walked toward hack stand I suppose At corner policeman thought course moment I They stopped spoke together sham policeman hailed empty cab close hand crossed street cab following policeman seemed talking I saw passed light corner,C
We dont another blow dark us followed across water shadowed The wisdom admitted since attack upon Robert Brierly unseen foe become bugbear indeed Hilda Ruth abetted Ferrars possible ways longer questioning growing confidence leadership spite seeming absence results The cable message Mr Myers read worded follows Jas,C
What asked doctor breathlessly I set lamp softly told Nellie whisper make noise carefully tried key It turned lock I didnt dare go I locked left key went downstairs front I went around house stood window room The side window shutter I fastened back swinging loose,C
And Ferrars arose confront visitor brunette tall lissom glowing rich hues health beauty clear eye direct gaze Ferrars could first find usually obedient tongue spoke Mr Ferrars voice low rich contralto I Miss Ruth Glidden I seek information concerning awful death friend Charles Brierly Pray let explain,C
No pony fresh I intent upon She lifted reins turned speak silent witness little dialogue came step nearer I spose havnt heard noisea pistol shotnor anythin like ye maam Mercy No indeed Why happened Before either could answer came shout direction lake shore,C
Thank said simply released hands I feel I indeed rely upon need You strength patience well At present I tell little You much upon trust I anticipated For example inflexible rule never reveal suspected person I least partial proof guilt enough warrant arrest,C
ejaculated doctor I yes Want peruse sheet I dont suppose file went Ferrars File _Herald_ No I fire Jude I wish The fact I much get hold copy dated November last 27th Do recall bit paper I took Charles Brierlys desktop demonstrate something hastily pulled letter file clever boy Mrs Fry could tell little,C
And yet Francis Ferrars never called sense ladies CHAPTER VII RENUNCIATION Ferrars predicted nothing would gained inquest result proved prophet Peter Kramer poor halfwit given first clue whereabouts murdered found confidence much coaxing sweets shining pennies coin Peter would ever recognise But result small,C
And Ferrars turned subject explain doctor present plans How determined continue masquerade remain time Glenville though Mrs Jamiesons uttered doctor found wondering Hilda Grant detective found place attractive personal well business reasons detectives heart must needs adamant Next morning Samuel Doran knew detective Hilda Grants cousin right good fellow drove ostentatiously Mr Grant drive,C
It hardly likely would divided Then look upon truth little cats paw In respects yes He view however I hear interview lady Mrs Gaston Latham According instructions said Mr Myers I remained background Mr Haynes spokesman Ferrars turned toward solicitor began,C
Case right way clear claimants Which meant precisely said A days later two letters passed midocean The westwardbound read thus MY DEAR FERRARSIt long tell I tell concerning mission As I anticipated Mr Wendell Haynes ready assist facts I give already tabulated awaiting Here order written queries 1st,C
He received previous evening letters Glenville Hilda Doctor Barnes curiosity aroused contents He seen detective four days fancied would news little lakeside town explicit satisfactory news doubtless contained letters How absurd muttered apropos thoughts No doubt Ill meet hack I reach corner lighted cigar went steps glancing sheer force habit street moment seemed quite empty went toward cab stand,C
I think I may leave message sir said I wait Most certainly replied I chanced driving wood yesterday body discovered near Indian Mound told I shall wanted witness I understand Possibly mere form nevertheless essential I engaged go yachting party went I withdraw excursion I wish sure I shall really required,C
_The Sketch_ PERCY ANDREAE The Vanished Emperor By author Stanhope Chester Crown 8vo cloth _6s_ We honestly say years since read story original striking absorbing _Manchester Courier_ A thrilling detective story additional piquancy given fact chief personages concerned present German Emperor Court introduced thinnest disguises _Athenæum_ GEORGE MEREDITH The Tale Chloe The House Beach The Case General Ople Lady Camper,C
A moment later Mrs Jamieson walking weakly steps coming schoolroom glass water hand proffered silently The stranger drank eagerly Thank said It I need May I inside little Hilda led way silence visitor seated came sat opposite Will tell asked hesitatingly Willingly,C
The risk practically nil The tragedy place nearly fortnight later If anyone seen either touching medicine forgotten time Miss Howard engineered quarrel departed house The lapse time absence defeat suspicion Yes clever idea If left alone possible crime might never brought home But satisfied,D
Mr Wells told going upstairs What Locked desk boudoir found Mrs Inglethorps dated marriage leaving fortune Alfred Inglethorp It must made time engaged It came quite surprise Wellsand John Cavendish It written printed forms witnessed two servantsnot Dorcas Did Mr Inglethorp know He says One might grain salt I remarked sceptically,D
But I eventually decided favour womans happiness Nothing great danger passed could brought two proud souls together I looked Poirot silent amazement The colossal cheek little Who earth Poirot would thought trial murder restorer conjugal happiness I perceive thoughts _mon ami_ said Poirot smiling No Hercule Poirot would attempted thing,D
Perhaps right Poirot I said gently Yes greatest thing world Suddenly tap Cynthia peeped II Come I said springing She came Ionly wanted tell something Yes Cynthia fidgeted little tassel moments suddenly exclaiming You dears kissed first Poirot rushed room,D
I found hard forgive things said dear husband I old woman fond Yours affectionately Emily Inglethorpe It handed jury scrutinized attentively I fear help us much said Coroner sigh There mention events afternoon Plain pikestaff said Miss Howard shortly It shows clearly enough poor old friend found shed made fool It says nothing kind letter Coroner pointed,D
What happened next mere guess work part I say Mrs Inglethorp picked broken cup placed table bed Feeling need stimulant kind heated cocoa drank Now faced new problem We know cocoa contained strychnine The coffee never drunk Yet strychnine must administered seven nine oclock evening What third medium therea medium suitable disguising taste strychnine extraordinary thought Poirot looked round room answered impressively,D
How many gardeners employed way Only three sir Five kept gentlemans place I wish could seen sir A fair sight But theres old Manning young William newfashioned woman gardener breeches suchlike Ah dreadful times The good times Dorcas At least hope,D
Johns hardened That Mrs Raikes The Miss Howard Exactly said John rather unnecessary abruptness I thought whitehaired old lady big house vivid wicked little smiled vague chill foreboding crept I brushed aside Styles really glorious old place I said John He nodded rather gloomily Yes fine property,D
Unfortunately locked Ill I sprang bed pulling dressinggown followed Lawrence along passage gallery right wing house John Cavendish joined us two servants standing round state awestricken excitement Lawrence turned brother What think better Never I thought indecision character apparent John rattled handle Mrs Inglethorps violently effect,D
It doneso By placingone cardon anotherwith mathematicalprecision I watched card house rising hands story story He never hesitated faltered It really almost like conjuring trick What steady hand youve got I remarked I believe Ive seen hand shake On occasion I enraged without doubt observed Poirot great placidity Yes indeed You towering rage Do remember,D
Far convincing Mr Inglethorps stony denials I could help laughing My dear Poirot I sure capable thinking seventy But seriously spite I heard say detectives surely still believe possibility Alfred Inglethorps innocence Why much Nothing changed But evidence conclusive Yes conclusive We turned gate Leastways Cottage proceeded familiar stairs,D
As drove village I remembered I wanted stamps accordingly pulled post office As I came I cannoned little entering I drew aside apologised suddenly loud exclamation clasped arms kissed warmly _Mon ami_ Hastings cried It indeed _mon ami_ Hastings Poirot I exclaimed I turned ponytrap This pleasant meeting Miss Cynthia,D
Judging quantity recovered must taken less threequarters grain strychnine probably grain slightly Is possible could swallowed poison accident asked Coroner I consider unlikely Strychnine used domestic purposes poisons restrictions placed Does anything examination lead determine poison administered No You arrived Styles Dr Wilkins I believe That,D
At moment heard footsteps outside Dr Wilkins Mrs Inglethorps doctor portly fussy little came bustling In words Dr Bauerstein explained happened passing lodge gates car came run house fast could whilst car went fetch Dr Wilkins With faint gesture hand indicated figure bed Very sad Very sad murmured Dr Wilkins,D
They declared unanimously certainly handwriting gave view might prisoner disguised Crossexamined admitted might prisoners handwriting cleverly counterfeited Sir Ernest Heavywethers speech opening case defence long backed full force emphatic manner Never said course long experience known charge murder rest slighter evidence,D
As left room Miss Howards changed She leant towards eagerly Mr Hastings youre honest I trust I little startled She laid hand arm sank voice whisper Look Mr Hastings My poor Emily Theyre lot sharksall Oh I know Im talking There isnt thats hard trying get money,D
At five oclock violent distress speaks great shock Looking matter psychologically I drew deduction I convinced correct The second scandal spoke firstand concerned Let us reconstruct At four oclock Mrs Inglethorp quarrels threatens denounce wifewho way overheard greater part conversation At fourthirty Mrs Inglethorp consequence conversation validity wills makes favour husband two gardeners witness,D
If received work physical medium must return medium written explanation The person entity provided defective work may elect provide replacement copy lieu refund If received work electronically person entity providing may choose give second opportunity receive work electronically lieu refund If second copy defective may demand refund writing without opportunities fix problem,D
Compared John astoundingly difficult person get know He opposite brother almost every respect unusually shy reserved Yet certain charm manner I fancied really knew well could deep affection I always fancied manner Cynthia rather constrained side inclined shy But gay enough afternoon chatted together like couple children,D
Dr Bauerstein considered advisable Poirot nodded thoughtfully Then sure Well simplifies matters us We went together room tragedy For convenience I append plan room principal articles furniture Illustration Poirot locked inside proceeded minute inspection room He darted object agility grasshopper I remained fearing obliterate clues,D
_Mon Dieu_ I warm moments court I figure would pigheaded refuse say anything Decidedly policy imbecile Hm There explanations besides imbecility I remarked For case true could defend except silence Why thousand ingenious ways cried Poirot See say I committed murder I think seven plausible stories,D
Just tea I strolled tell Poirot new disappointment found annoyance Gone London Oh monsieur taken train Tadminster To see young ladys dispensary said Silly ass I ejaculated I told Wednesday day wasnt Well tell look us tomorrow morning Certainly monsieur But following day sign Poirot,D
Did abstract contents bottle Certainly Then I studied doctor Such things naturally interest Ah So poisons naturally interest Still waited alone gratifying interest That pure chance If others I done Still happens others No In fact whole afternoon alone couple minutes happenedI say happenedto two minutes displayed natural interest Hydrochloride Strychnine Lawrence stammered pitiably,D
Youre quite right That wasnt done Listen And I told cocoa sample Poirot taken analysed John interrupted I done But look Bauerstein analysed already Yes yes thats point I didnt see either Dont understand Bauerstein analysedthats If Bauersteins murderer nothing could simpler substitute ordinary cocoa sample send tested,D
Now send Annie Yes sir Thank sir How know Mrs Inglethorp took sleeping powders I asked lively curiosity Dorcas left room And lost key duplicate One thing time As sleeping powders I knew He suddenly produced small cardboard box chemists use powders Where find In washstand drawer Mrs Inglethorps bedroom,D
No last person would admit But agree must opened Mrs Inglethorp There another possibility She may forgotten bolt passage went bed got later towards morning bolted Poirot seriously opinion No I say might Now turn another feature make scrap conversation overheard Mrs Cavendish motherinlaw I forgotten I said thoughtfully,D
Darling Alfreddearest Alfredwicked calumnies wicked lieswicked womanto accuse dear husband The sooner I left house better So Im But This minute For moment sat stared Finally John Cavendish finding persuasions avail went look trains His wife followed murmuring something persuading Mrs Inglethorp think better,D
John strode ahead I took opportunity whispering Poirot There inquest Poirot nodded absently He seemed absorbed thought much curiosity aroused What You attending I say It true friend I much worried Why Because Mademoiselle Cynthia sugar coffee What You serious But I serious,D
Not entirely circumstantial greater part practically unproved Let testimony heard sift impartially The strychnine found drawer prisoners room That drawer unlocked pointed submitted evidence prove prisoner concealed poison It fact wicked malicious attempt part third person fix crime prisoner,D
Having elicited Dorcas awakened violent ringing mistresss bell subsequently roused household passed subject quarrel preceding afternoon Dorcass evidence point substantially Poirot I already heard I repeat The next witness Mary Cavendish She stood upright spoke low clear perfectly composed voice In answer Coroners question told alarm clock aroused fourthirty usual dressing startled sound something heavy falling,D
My God This terrible My poor wife I heard Where I asked Denby kept late last night It oclock wed finished Then I found Id forgotten latchkey I didnt arouse household Denby gave bed How hear news I asked Wilkins knocked Denby tell My poor Emily,D
But sees clearly everything must risked sake damning piece evidence Quickly forces lock penknife turns papers finds looking But fresh dilemma arises dare keep piece paper He may seen leaving roomhe may searched If paper found certain doom Probably minute hears sounds Mr Wells John leaving boudoir,D
Its double Dutch All right I moving towards house suddenly called back I say message Say Find extra coffeecup rest peace Are sure dont know means I asked earnestly He shook head No said musingly I dont II wish I The boom gong sounded house went together,D
Some time evening unbolted leading Mademoiselle Cynthias room Possibly applied oil hinges I found opened quite noiselessly I tried She put project early hours morning safer since servants accustomed hearing move room time She dressed completely land kit made way quietly Mademoiselle Cynthias room Mrs Inglethorp He paused moment Cynthia interrupted But I woken anyone room Not drugged mademoiselle Drugged _Mais oui_ You rememberhe addressed us collectively againthat tumult noise next Mademoiselle Cynthia slept,D
She keeps fatal letter It discover letter husband forced lock despatchcase Yes enormous risk ran see fully realized importance That letter excepted absolutely nothing connect crime Theres thing I cant make didnt destroy got hold Because dare biggest risk allthat keeping person I dont understand Look point view,D
Inever looked But _I_ interrupted Lawrence suddenly I happened notice _was_ bolted Ah settles And Poirot looked crestfallen I could help rejoicing little ideas naught After lunch Poirot begged accompany home I consented rather stiffly You annoyed asked anxiously walked park Not I said coldly,D
We detained suspicion hospital porter Cynthia appeared vouch us looking cool sweet long white overall She took us sanctum introduced us fellow dispenser rather aweinspiring individual Cynthia cheerily addressed Nibs What lot bottles I exclaimed eye travelled round small room Do really know whats Say something original groaned Cynthia,D
See paragraph 1E 1C The Project Gutenberg Literary Archive Foundation Foundation PGLAF owns compilation copyright collection Project Gutenbergtm electronic works Nearly individual works collection public domain United States If individual work unprotected copyright law United States located United States claim right prevent copying distributing performing displaying creating derivative works based work long references Project Gutenberg removed,D
At five oclock Dorcas finds mistress state considerable agitation slip papera letter Dorcas thinksin hand orders fire room lighted Presumably fourthirty five oclock something occurred occasion complete revolution feeling since anxious destroy make What something As far know quite alone halfhour,D
1s Overlapping others Yes You recognize beyond fail Oh yes identical Poirot nodded gently taking photographs locked I suppose I said usual going explain On contrary No  fingerprints Monsieur Lawrence No  Mademoiselle Cynthia They important I merely obtained comparison,D
To learn Project Gutenberg Literary Archive Foundation efforts donations help see Sections   Foundation information page wwwgutenbergorg Section  Information Project Gutenberg Literary Archive Foundation The Project Gutenberg Literary Archive Foundation nonprofit 501c3 educational corporation organized laws state Mississippi granted tax exempt status Internal Revenue Service The Foundations EIN federal tax identification number  Contributions Project Gutenberg Literary Archive Foundation tax deductible full extent permitted US federal laws states laws,D
I drill volunteers twice week lend hand farms My wife works regularly land She five every morning milk keeps steadily lunchtime Its jolly good life taking roundif werent fellow Alfred Inglethorp He checked car suddenly glanced watch I wonder weve time pick Cynthia No shell started hospital Cynthia,D
I hoped prayed would occur John I glanced sideways He frowning perplexedly I drew deep breath relief terrible thought flashed across mind Dr Bauerstein might accomplice Yet surely could Surely woman beautiful Mary Cavendish could murderess Yet beautiful women known poison And suddenly I remembered first conversation tea day arrival gleam eyes said poison womans weapon,D
After growing late case adjourned Monday Poirot I noticed looking profoundly discouraged He little frown eyes I knew well What Poirot I inquired Ah _mon ami_ things going badly badly In spite heart gave leap relief Evidently likelihood John Cavendish acquitted When reached house little friend waved aside Marys offer tea,D
My brother I convinced crime I Sir Ernest merely smiled noted sharp eye Johns protest produced favourable impression jury Then crossexamination began I understand say never entered head witnesses inquest could possibly mistaken voice Mr Inglethorp Is surprising No I dont think I told quarrel mother Mr Inglethorp never occurred really case Not servant Dorcas repeated certain fragments conversationfragments must recognized I recognize Your memory must unusually short No angry I think said meant,D
What Next time happen alone Lawrence Cavendish I say I message Poirot He says Find extra coffeecup rest peace Nothing Nothing less Find extra coffeecup rest peace Is right I asked much mystified Excellent But mean Ah I leave find,D
Under circumstances I afraid inquest hardly avoidedthese formalities necessary I beg wont distress There pause Dr Bauerstein drew two keys pocket handed John These keys two rooms I locked opinion would better kept locked present The doctors departed I turning idea head I felt moment broach,D
I laughed Discipline must maintained Exactly Come little balcony You see outside wards I followed Cynthia friend pointed different wards Lawrence remained behind moments Cynthia called shoulder join us Then looked watch Nothing Nibs No All right Then lock go I seen Lawrence quite different light afternoon,D
But along comes Mr Alfred Inglethorpand within two monthshey presto Believe Miss Howard said Poirot earnestly Mr Inglethorp shall escape On honour I hang high Haman Thats better said Miss Howard enthusiastically But I must ask trust Now help may valuable I tell Because house mourning eyes wept Miss Howard blinked new note crept gruffness voice,D
How agitated fatal Tuesday evening Had Mrs Inglethorp discovered something Bauerstein threatened tell husband Was stop denunciation crime committed Then I remembered enigmatical conversation Poirot Evelyn Howard Was meant Was monstrous possibility Evelyn tried believe Yes fitted No wonder Miss Howard suggested hushing Now I understood unfinished sentence Emily And heart I agreed,D
She selfsacrificingsuch noble character She overtaxed strength A wave revulsion swept What consummate hypocrite I must hurry I said thankful ask whither I bound In minutes I knocking Leastways Cottage Getting answer I repeated summons impatiently A window cautiously opened Poirot looked He gave exclamation surprise seeing In brief words I explained tragedy occurred I wanted help,D
I sure Inglethorp criminal I reasoned would paper would hidden somewhere enlisting sympathy household I could effectually prevent destroying He already suspicion making matter public I secured services ten amateur detectives would watching unceasingly aware watchfulness would dare seek destroy document He therefore forced depart house leaving spill But surely Miss Howard ample opportunities aiding Yes Miss Howard know papers existence,D
I sure possibly gardenersfor two sets footprints bedhad entered boudoir Mrs Inglethorp merely wished speak would probability stood window would room I quite convinced made fresh called two gardeners witness signature Events proved I right supposition That ingenious I could help admitting,D
But great surprise Poirot nodded gravely To speak speak great Shakespeare says question I trouble correct quotation You serious Poirot I serious For serious things hangs balance And A womans happiness _mon ami_ said gravely I quite know say,D
Miss Howardhere Mademoiselle Cynthia Monsieur Lawrence The good Dorcas And Annie _Bien_ We must delay proceedings minutes Mr Inglethorp arrives I sent note Miss Howard rose immediately seat If comes house I leave No Poirot went pleaded low voice Finally Miss Howard consented return chair A minutes later Alfred Inglethorp entered room,D
One little sharp dark ferretfaced tall fair I questioned Poirot mutely He put lips ear Do know little I shook head That Detective Inspector James Japp Scotland YardJimmy Japp The Scotland Yard Things moving quickly friend I stared two intently There certainly nothing policeman I never suspected official personages,D
It easy She good height voice deep manly moreover remember Inglethorp cousins distinct resemblance especially gait bearing It simplicity They clever pair I still little fogged exactly bromide business done I remarked _Bon_ I reconstruct far possible I inclined think Miss Howard master mind affair,D
Thats Yards disadvantage case kind murders speak inquest A lot depends spot first thing thats Mr Poirots start us We shouldnt soon even hadnt fact smart doctor spot gave us tip Coroner,D
A rather wistful smile passed across prisoner dock He knew well useless gallant defiance since object defence deny point Mrs Cavendish course could called upon give evidence husband After various questions matters Mr Philips asked In month June last remember parcel arriving Mr Lawrence Cavendish Parksons Dorcas shook head I dont remember sir,D
Neither I see I tell _mon ami_ puzzles _Me_Hercule Poirot But believe innocent explain buying strychnine Very simply He _not_ buy But Mace recognized I beg pardon saw black beard like Mr Inglethorps wearing glasses like Mr Inglethorp dressed Mr Inglethorps rather noticeable clothes He could recognize probably seen distance since remember village fortnight Mrs Inglethorp dealt principally Coots Tadminster Then think _Mon ami_ remember two points I laid stress upon,D
I observed John Already almost restored normal self The shock events last night upset temporarily equable poise soon swung back normal He little imagination sharp contrast brother perhaps much Ever since early hours morning John hard work sending telegramsone first gone Evelyn Howardwriting notices papers generally occupying melancholy duties death entails,D
And rest way home I recited various exploits triumphs Hercule Poirot We arrived back cheerful mood As entered hall Mrs Inglethorp came boudoir She looked flushed upset Oh said Is anything matter Aunt Emily asked Cynthia Certainly said Mrs Inglethorp sharply What Then catching sight Dorcas parlourmaid going diningroom called bring stamps boudoir,D
There _mon ami_ cried What think I scrutinized fragment This exact reproduction Illustration I puzzled It unusually thick quite unlike ordinary notepaper Suddenly idea struck Poirot I cried This fragment Exactly I looked sharply You surprised No said gravely I expected I relinquished piece paper watched put away case methodical bestowed everything,D
With precision fingers goes precision brain And never I needed What trouble I asked With great thump table Poirot demolished carefully built edifice It _mon ami_ That I build card houses seven stories high I cannotthumpfindthump last link I spoke I could quite tell say I held peace began slowly building cards speaking jerks,D
As statement relating destruction prisoner formerly practised Bar perfectly well aware made favour year automatically revoked stepmothers remarriage He would call evidence show destroy possible might open quite new view case Finally would point jury evidence people besides John Cavendish He would direct attention fact evidence Mr Lawrence Cavendish quite strong stronger brother,D
